;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;params;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_test_neg_root_mean_squared_error;split1_test_neg_root_mean_squared_error;split2_test_neg_root_mean_squared_error;split3_test_neg_root_mean_squared_error;split4_test_neg_root_mean_squared_error;mean_test_neg_root_mean_squared_error;std_test_neg_root_mean_squared_error;rank_test_neg_root_mean_squared_error
123;15.683278894424438;0.13989966379833574;0.012792539596557618;0.00039738395197267334;10;;10;2;{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.6117435365306945;-0.7041214186813842;-0.5438911123933086;-0.6543599633127017;-0.6996001727438603;-0.6427432407323899;0.05977903416309456;62;-3.6486983980592314;-3.749533304292682;-3.5684730628099186;-3.693710871197149;-3.743193823461457;-3.6807218919640876;0.06698025094240982;62
114;14.82449722290039;0.7073190086734134;0.01339707374572754;0.0018628340982349944;10;1.0;10;2;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.6214287677274537;-0.7081820252341848;-0.5532267190883207;-0.6475696120138774;-0.6894715916194902;-0.6439757431366655;0.054679038486966175;63;-3.6596447915064108;-3.7539978689391926;-3.5792457305974397;-3.686122624113311;-3.732023579775455;-3.682206918986362;0.061255250950146854;63
112;14.628465795516968;0.07585218973251083;0.011800622940063477;0.0007485450642804682;10;1.0;5;10;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.6549033480512527;-0.6565456553388673;-0.5637747422372306;-0.5992489871463498;-0.7477564207243987;-0.6444458306996198;0.06241702110420457;64;-3.697228691871792;-3.6968229603268803;-3.5913785653979726;-3.6316662842282192;-3.795853000314949;-3.682589900427962;0.06950989329562149;64
116;17.718106985092163;2.3534170946680697;0.015806245803833007;0.002235980795720276;10;1.0;10;20;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.6110171441909376;-0.7116971771754155;-0.5535298232017951;-0.6550875009518615;-0.6910484964652006;-0.6444760283970421;0.05690516698254917;65;-3.6478760943869792;-3.7578584326714597;-3.5795949491527668;-3.69452297326732;-3.7337648560132974;-3.6827234610983646;0.06362318033297039;65
119;16.666352462768554;0.14972885503508443;0.012401056289672852;0.0004906023724570425;10;;1;20;{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.6688258678965942;-0.6761214152874444;-0.5330399851309242;-0.6013709719272324;-0.7466040671833027;-0.6451924614850997;0.07252303461887183;66;-3.7127483081943486;-3.71860188780676;-3.555910572553815;-3.6340748478808194;-3.794601428345275;-3.6831874089562033;0.08142794671663581;66
61;3.402619981765747;0.022434820362483388;0.010800457000732422;0.000400713748050574;5;0.5;10;10;{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.6661018966225056;-0.6682426264536516;-0.6517961767902023;-0.6712752134231663;-0.5716889296822039;-0.645820968594346;0.03766491117447076;67;-3.709716970336147;-3.709851749059523;-3.691070305480512;-3.7125462960076336;-3.5995833092178877;-3.684553726020341;0.04317221409222543;67
122;16.265012788772584;0.20151289243265982;0.012603569030761718;0.0004917865850863401;10;;5;20;{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.6504844613177314;-0.6677577779100337;-0.5437092499252238;-0.6084038357724435;-0.7618879141494181;-0.6464486478149701;0.07183228052898198;68;-3.6922892627745187;-3.7093126047827245;-3.5682628826923612;-3.6420461282087024;-3.811167800031901;-3.684615735698041;0.08004298998900343;68
124;15.74177794456482;0.11362393822034876;0.014400768280029296;0.0014969632070999047;10;;10;10;{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.621610365812393;-0.7073941463508056;-0.5544997563649132;-0.6570276013229543;-0.6930499526155252;-0.6467163644933184;0.054898324544296266;69;-3.659849723690851;-3.7531320253889286;-3.580712219656866;-3.6966877065827455;-3.7359737686445285;-3.685271088792784;0.06145731940175114;69
102;7.5272361755371096;0.04608179918003421;0.011593103408813477;0.0004846336750447158;10;0.5;5;2;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.6070219863222743;-0.6438789871368469;-0.5831734054995934;-0.6522379785318191;-0.7478777210971457;-0.6468380157175359;0.05636565674724672;70;-3.6433501067012486;-3.6826620806150543;-3.613585477057378;-3.691341219665286;-3.795984720727943;-3.6853847209533823;0.0619633646872298;70
47;0.7355733394622803;0.004958823492616016;0.011006546020507813;1.2549426383663927e-05;5;0.1;1;20;{'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.6055086689477809;-0.6404244412635687;-0.709992166577291;-0.5845769780899612;-0.7034817846717627;-0.6487968079100729;0.05060328970737442;71;-3.6416342485208477;-3.678790562127722;-3.7555292569756396;-3.6149688795340964;-3.7474658103843987;-3.6876777515085406;0.05597143047048052;71
99;8.080085706710815;0.8804559909692568;0.011600399017333984;0.0008004430134096306;10;0.5;1;2;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.5937653261217102;-0.6555759582516314;-0.6235468734143863;-0.6611503146115263;-0.7142168676598675;-0.6496510680118244;0.04035027782579728;72;-3.628291609008295;-3.695740791776393;-3.65937153074131;-3.701283561144701;-3.7592552453910337;-3.6887885476123463;0.044034656851112894;73
110;15.093602085113526;0.20160927751830904;0.011399221420288087;0.00047794036562072244;10;1.0;1;20;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.6600486271245312;-0.6847880830046162;-0.5483164324500351;-0.5993096152829465;-0.7609175111674424;-0.6506760538059144;0.07282946886873795;73;-3.7029717795305976;-3.728203320635826;-3.5735836355121173;-3.631735122499988;-3.8101181084055646;-3.689322393316819;0.08124209605285508;74
37;0.1308128833770752;0.0045479317463446006;0.011988592147827149;0.0006212142078987685;3;sqrt;1;10;{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10};-0.6655571023676881;-0.6807880825197676;-0.5669270250173646;-0.47550696035259366;-0.8699665462669486;-0.6517491433048725;0.13183994347866232;74;-3.7091104054746067;-3.7237749663479933;-3.594996522946858;-3.488337713008877;-3.92632143360678;-3.6885082082770224;0.14631198677150753;72
121;16.585086488723753;0.25988190137664363;0.012599420547485352;0.000491887203565822;10;;5;10;{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.66035129059943;-0.6572123220863422;-0.567654474889703;-0.6205900912283695;-0.7561867966303115;-0.6523989950868312;0.06172804052952127;75;-3.7033093308553093;-3.6975667674837194;-3.5958309192730407;-3.6558172820861823;-3.804996714847465;-3.691504202909143;0.06853261927090594;75
